19 stuf 1.74266471613 [20,1][43,1][129,1][161,1][235,1][239,1][273,1][401,1][409,1][493,1][526,1][594,1][670,1][681,1][750,1][915,1][973,1][978,1][986,1][1028,1][1092,1][1141,1][1179,1][1243,1][1350,1][1365,1][1386,1][1423,1][1531,1][1544,1][1546,1][1590,2][1701,1][1794,1][1799,1][1882,1][1887,1][1890,1][2006,1][2105,1][2126,1][2142,1][2145,1][2151,1][2212,1][2299,1][2368,1][2435,1][2504,1][2554,1][2632,1][2724,1][2779,1][2931,1][2937,1][3078,1][3210,1][3287,1][3288,1][3339,1][3351,1][3466,1][3473,1][3477,1][3489,1][3550,1][3559,1][3686,1][3701,1][3906,1][4015,1][4119,1][4129,1][4173,1][4199,1][4200,1][4276,1][4286,1][4323,1][4466,1][4474,1][4689,1][4739,1][4748,1][4870,1][4932,1][4991,1][5007,1][5018,1][5065,1][5135,1][5198,2][5305,1][5354,1][5372,1][5419,1][5436,1][5442,1][5547,1][5751,1][5771,1][5816,1][5837,1][5875,1][5882,1][5906,1][5916,1][5944,1][5955,1][6033,1][6045,1][6064,1][6267,1][6287,1][6405,1][6416,1][6526,1][6573,1][6766,1][6788,1][6854,1][6885,1][6886,1][6904,1][6979,1][7153,1][7205,1][7415,1][7487,1][7506,1][7513,1][7530,1][7543,1][7646,1][7658,1][7766,1][7798,1][7814,1][7837,1][7839,1][7865,1][7929,1][7930,1][7952,1][7976,1][8069,1][8076,1][8343,1][8351,1][8462,1][8528,1][8535,1][8544,1][8549,1][8550,1][8655,1][8673,1][8686,1][8743,1][8844,1][8847,1][8915,1][8916,1][8949,1][8994,1][9025,1][9089,1][9169,1][9206,1][9298,1][9384,1][9387,1][9450,1][9458,1][9479,1][9484,1][9513,1][9539,1][9542,1][9661,1][9698,1][9783,1][9818,1][9845,1][9896,1][10072,1][10179,1][10230,1][10399,1][10452,1][10494,1][10594,1][10670,1][10707,1][10724,1]
20 clapshot 4.03269932749 [474,1]
21 wreath 3.73166933183 [7932,1][9312,1]
22 kent 4.03269932749 [9318,1]
23 risi 4.03269932749 [9525,1]
24 blanket 3.73166933183 [4196,1][4879,1]
25 apple-stuf 4.03269932749 [4910,1]
26 chinese-styl 3.25454807711 [3172,1][4057,1][4543,1][4774,1][6624,1][9516,1]
27 cappellacci 4.03269932749 [9721,1]
28 tenni 4.03269932749 [4230,1]
29 gremolata 3.55557807277 [2891,1][6396,1][10543,1]
30 smack 4.03269932749 [1012,1]
31 jack 3.55557807277 [3852,1][7185,1][7285,1]
32 koulibiac 4.03269932749 [6506,1]
33 rogan 3.73166933183 [8678,1][9954,1]
34 farinata 4.03269932749 [8336,1]
35 chapel 4.03269932749 [8394,1]
36 four 3.25454807711 [854,1][4134,1][8234,1][8348,1][8568,1][10736,1]
37 prize 4.03269932749 [5119,1]
38 tangerin 4.03269932749 [1565,1]
39 poppi 3.18760128748 [3000,1][3203,1][3321,1][3819,1][4099,1][6008,1][10448,1]
40 ratafia 3.73166933183 [3223,1][7042,1]
41 pasqual 4.03269932749 [9369,1]
42 pepper-crust 3.73166933183 [2605,1][8255,1]
43 rendang 3.1296093405 [1250,1][2430,1][2664,1][3904,1][5567,1][5790,1][6571,1][7669,1]
44 courgetti 3.73166933183 [5401,1][8733,1]
45 barbecu 2.61772597952 [66,1][946,1][1006,1][1494,1][1523,1][2172,1][2302,1][2619,1][2831,1][5088,1][5124,1][5457,1][5634,1][5741,1][7175,1][7195,1][7508,1][7694,1][8623,1][9327,1][9673,1][9904,1][10309,1][10369,1][10499,1][10594,1]
46 escabech 3.73166933183 [10382,1][10472,1]
47 orzo 3.73166933183 [7630,1][9367,1]
48 fritter 2.36060146956 [354,1][616,1][1030,1][1056,1][1077,1][1214,1][1719,1][1791,1][1855,1][1952,1][2873,1][3053,1][3158,1][3312,1][3669,1][3860,1][3935,1][4203,1][4613,1][4656,1][4699,1][4705,1][4737,1][5263,1][5342,1][5389,1][5632,1][5761,1][6324,1][6342,1][6549,1][6747,1][6767,1][6995,1][7143,1][8037,1][8278,1][8640,1][8996,1][9224,1][9516,1][9899,1][10036,1][10183,1][10211,1][10582,1][10614,1]
49 bill 3.73166933183 [245,1][679,1]
50 mustard-encrust 4.03269932749 [7804,1]
51 speck 4.03269932749 [7565,1]
52 acacia 4.03269932749 [9022,1]
53 almond 2.0549757222 [142,1][203,1][207,1][216,1][489,1][847,1][870,1][964,1][1125,1][1139,1][1368,1][1381,1][1463,1][1718,1][1856,1][1919,1][2203,1][2207,1][2275,1][2298,1][2334,1][2346,1][2585,1][2655,1][2771,1][2863,1][3024,1][3214,1][3269,1][3532,1][3679,1][3683,1][3749,1][3876,1][3883,1][3949,1][3982,1][4096,1][4121,1][4122,1][4278,1][4289,1][4429,1][4574,1][4744,1][4804,1][4911,1][4913,1][5396,1][5438,1][5444,1][5447,1][5467,1][5474,1][5515,1][5548,1][5558,1][5896,1][5932,1][5949,1][5991,1][6086,1][6376,1][6452,1][7124,1][7142,1][7146,1][7258,1][7545,1][7548,1][7927,1][7996,1][8140,1][8159,1][8237,1][8294,1][8358,1][8384,1][8651,1][8660,1][8855,1][8947,1][9225,1][9277,1][9404,1][9479,1][9762,1][9919,1][10013,1][10234,1][10258,1][10313,1][10378,1][10569,1][10718,1]
54 bacon 1.83404224054 [28,1][74,1][169,1][181,1][311,1][452,1][563,1][579,1][599,1][665,1][676,1][690,1][756,1][855,1][903,1][990,1][1050,1][1090,1][1130,1][1203,1][1214,1][1282,1][1285,1][1377,1][1471,1][1576,1][1613,1][1659,1][1661,1][1703,1][1831,1][1895,1][1897,1][1899,1][1957,1][2121,1][2147,1][2414,1][2555,1][2672,1][2712,1][2772,1][2793,1][2860,1][3121,1][3171,1][3217,1][3244,1][3358,1][3449,1][3454,1][3577,1][3608,1][3656,1][3678,1][3734,1][3749,1][4011,1][4049,1][4191,1][4214,1][4235,1][4314,1][4352,1][4366,1][4455,1][4548,1][4559,1][4677,1][4699,1][4737,1][4769,1][5088,1][5162,1][5185,1][5365,1][5509,1][5539,1][5554,1][5574,1][5578,1][5585,1][5731,1][5793,1][5851,1][6043,1][6155,1][6237,1][6253,1][6315,1][6424,1][6461,1][6496,1][6510,1][6681,1][6739,1][6958,1][7159,1][7178,1][7354,1][7466,1][7476,1][7561,1][7572,1][7591,1][7655,1][7746,1][7772,1][7838,1][7841,1][7897,1][7903,1][8048,1][8175,1][8223,1][8247,1][8577,1][8609,1][8643,1][8687,1][8768,1][8777,1][8906,1][8951,1][8986,1][8992,1][8999,1][9004,1][9040,1][9047,1][9252,1][9280,1][9300,1][9339,1][9416,1][9467,1][9475,1][9499,1][9730,1][9755,1][9760,1][9802,1][9882,1][9946,1][10055,1][10083,1][10170,1][10189,1][10259,1][10307,1][10312,1][10352,1][10489,1][10540,1][10597,1][10604,1][10735,1][10747,1]
55 bonbon 4.03269932749 [3315,1]
56 horn 3.33372932316 [1756,1][1947,1][3574,1][4686,1][5576,1]
57 chef 3.73166933183 [1315,1][5744,1]
58 genois 3.73166933183 [1710,1][10652,1]
59 chen 4.03269932749 [5266,1]
60 vignott 4.03269932749 [6422,1]
61 alsatian 4.03269932749 [3465,1]
62 blue 2.26927133393 [39,1][204,1][243,1][432,1][598,1][660,1][1014,1][1323,1][1462,1][1506,1][1891,1][1956,1][2058,1][2129,1][2133,1][2139,1][2508,1][2562,1][2618,1][3072,1][3073,1][3167,1][3315,1][3324,1][3339,1][3351,1][3734,1][3811,1][4176,1][4443,1][4517,1][4676,1][4747,1][5145,1][5413,1][5715,1][5862,1][5960,1][6044,1][6237,1][6526,1][6865,1][7099,1][7214,1][7720,1][7882,1][7973,1][8324,1][8341,1][8342,1][8500,1][8510,1][8635,1][8766,1][8767,1][8989,1][9792,1][10526,1]
63 sugar-fre 3.33372932316 [4584,1][4596,1][7307,1][7964,1][9949,1]
64 minti 3.43063933616 [1555,1][3209,1][3489,1][8534,1]
65 seekh 4.03269932749 [5858,1]
66 wreck 3.73166933183 [5988,1][9255,1]
67 francai 4.03269932749 [1020,1]
68 zesti 3.43063933616 [465,1][1234,1][3926,1][5318,1]
69 t-bone 3.43063933616 [6279,1][6791,1][10064,1][10153,1]
70 garlic-butt 4.03269932749 [6735,1]
71 fideuà 4.03269932749 [2311,1]
72 new 2.34250324746 [90,1][319,1][580,1][614,1][685,1][735,1][1285,1][1399,1][1749,1][1825,1][2138,1][2393,1][2514,1][2565,1][3214,1][3431,1][3507,1][3646,1][3656,1][3953,1][4220,1][5093,1][5367,1][5550,1][5928,1][5931,1][6217,1][6270,1][6620,1][6635,1][7037,1][7106,1][7169,1][7538,1][7830,1][7923,1][8204,1][8485,1][8486,1][8654,1][9125,1][9311,1][9319,1][9593,1][9776,1][9814,1][10216,1][10256,1][10723,1]
73 ever 3.73166933183 [1231,1][8412,1]
74 kadaifi 4.03269932749 [3028,1]
75 mee 3.73166933183 [2382,1][7870,1]
76 crunch 3.55557807277 [2842,1][6120,1][7033,1]
77 rahmbraten 4.03269932749 [1376,1]
78 caipirosca 4.03269932749 [2061,1]
79 snow-fleck 4.03269932749 [9616,1]
80 herb 1.74489759756 [47,1][183,1][217,1][251,1][282,1][442,1][582,1][660,1][685,1][686,1][732,1][777,1][793,1][809,1][862,1][885,1][905,1][921,1][927,1][987,1][1028,1][1039,1][1082,1][1088,1][1129,1][1197,1][1284,1][1344,1][1408,1][1458,1][1490,1][1546,1][1600,1][1671,1][1854,1][2053,1][2062,1][2130,1][2226,1][2368,1][2632,1][2695,1][2723,1][2730,1][2823,1][2831,1][2858,1][2925,1][2970,1][2976,1][2998,1][3007,1][3026,1][3061,1][3122,1][3196,1][3302,1][3394,1][3424,1][3428,1][3521,1][3560,1][3637,1][3885,1][3895,1][3900,1][3908,1][3956,1][3968,1][4006,1][4159,1][4227,1][4241,1][4280,1][4336,1][4443,1][4466,1][4468,1][4489,1][4493,1][4526,1][4563,1][4591,1][4606,1][4615,1][4843,1][4924,1][5105,1][5106,1][5129,1][5166,1][5354,1][5645,1][5709,1][5717,1][5735,1][5823,1][5849,1][5864,1][5871,1][5875,1][5912,1][5984,1][6047,1][6113,1][6169,1][6200,1][6269,1][6307,1][6329,1][6425,1][6527,1][6530,1][6571,1][6700,1][6726,1][6779,1][6800,1][6841,1][6851,1][6855,1][6939,1][6957,1][7001,1][7023,1][7114,1][7251,1][7324,1][7338,1][7368,1][7411,1][7447,1][7633,1][7794,1][7798,1][7839,1][7950,1][7984,1][8041,1][8108,1][8187,1][8220,1][8313,1][8321,1][8355,1][8376,1][8462,1][8516,1][8521,1][8582,1][8615,1][8645,1][8769,1][8956,1][8972,1][9028,1][9029,1][9031,1][9034,1][9138,1][9139,1][9146,1][9159,1][9236,1][9307,1][9426,1][9553,1][9582,1][9590,1][9605,1][9612,1][9665,1][9693,1][9699,1][9721,1][9746,1][9871,1][9899,1][9958,1][10031,1][10037,1][10104,1][10193,1][10209,1][10328,1][10429,1][10435,1][10438,1][10502,1][10511,1][10586,1][10595,1][10724,1][10740,1]
81 men 3.55557807277 [1275,1][3390,1][4723,1]
82 pata 4.03269932749 [322,1]
83 marnier 3.73166933183 [6212,1][8949,1]
84 ching 3.73166933183 [1900,1][4348,1]
85 floret 3.73166933183 [1944,1][6122,1]
86 anchoïad 3.73166933183 [3147,1][5901,1]
87 jamon 4.03269932749 [6094,1]
88 mer 4.03269932749 [340,1]
89 wagyu 3.55557807277 [2546,1][4688,2][6669,1]
90 lyonnais 3.55557807277 [5672,1][7240,1][7833,1]
91 dori 2.99130664233 [450,1][1117,1][2194,1][3720,1][4296,1][4368,1][4953,1][6875,1][7093,1][7761,1][8884,1]
92 mozzarella 2.27682447182 [55,1][131,1][181,1][217,1][236,1][404,1][559,1][878,1][919,1][1033,1][1067,1][1193,1][1879,1][2050,1][2145,1][2201,1][2621,1][2622,1][2846,1][3004,1][3137,1][3210,1][3239,1][3297,1][3428,1][3535,1][3959,1][4250,1][4307,1][4850,1][5101,1][5309,1][5768,1][6049,1][6327,1][6382,1][6848,1][6948,1][7167,1][7514,1][7592,1][7718,1][7747,1][8395,1][8625,1][8717,1][9014,1][9246,1][9309,1][9395,1][9671,1][10108,1][10162,1][10183,1][10208,1][10295,1][10407,1]
93 friday 4.03269932749 [7612,1]
94 maman 3.43063933616 [4499,1][6637,1][8246,1][9791,1]
95 dri 2.80225040611 [111,1][945,1][1139,1][1261,1][1518,1][3494,1][3957,1][4649,1][4915,1][5436,1][6208,1][6873,1][8742,1][9768,1][10042,1][10124,1][10314,1]
96 jame 3.73166933183 [4221,1][6946,1]
97 umami 3.73166933183 [2078,1][5290,1]
98 holstein 4.03269932749 [10261,1]
99 smoke 1.75623752332 [169,1][238,1][240,1][351,1][411,1][508,1][563,1][608,1][632,1][661,1][708,1][739,1][763,1][826,1][828,1][903,1][932,1][952,1][981,1][1010,1][1038,1][1067,1][1229,1][1308,1][1348,1][1428,1][1459,1][1496,1][1503,1][1516,1][1657,1][1892,1][1909,1][1933,1][1948,1][1968,1][2113,1][2150,1][2292,1][2300,1][2308,1][2429,1][2464,1][2498,1][2541,1][2558,1][2689,1][2691,1][2743,1][2746,1][2823,1][2852,1][2885,1][3109,1][3142,1][3161,1][3249,1][3262,1][3272,1][3329,1][3358,1][3389,1][3454,1][3455,1][3467,1][3499,1][3558,1][3678,1][3738,1][3751,1][3797,1][3807,1][3822,1][3940,1][3941,1][4013,1][4024,1][4054,1][4070,1][4180,1][4202,1][4211,1][4212,1][4305,1][4330,1][4562,1][4659,1][4703,1][4726,1][4775,1][4826,1][5233,1][5275,1][5510,1][5539,1][5597,1][5888,1][5972,1][6014,1][6052,1][6063,1][6155,1][6182,1][6505,1][6536,1][6717,1][6772,1][6843,1][6879,1][6936,1][7270,1][7389,1][7476,1][7508,1][7538,1][7610,1][7647,1][7696,1][7834,1][8034,1][8127,1][8159,1][8211,1][8274,1][8304,1][8392,1][8407,1][8440,1][8446,1][8459,1][8469,1][8470,1][8503,1][8520,1][8524,1][8560,1][8603,1][8654,1][8773,1][8794,1][8852,1][8919,1][8934,1][9105,1][9130,1][9137,1][9157,1][9196,1][9200,1][9273,1][9307,1][9372,1][9383,1][9390,1][9392,1][9406,1][9446,1][9467,1][9469,1][9533,1][9554,1][9571,1][9592,1][9604,1][9613,1][9622,1][9696,1][9723,1][9752,1][9788,1][9789,1][9790,1][9794,1][9941,2][10034,1][10160,1][10166,1][10189,1][10210,1][10235,1][10304,1][10341,1][10392,1][10406,1][10410,1][10454,1][10562,1][10658,1][10683,1]
100 frango 4.03269932749 [9217,1]
101 mini-appl 4.03269932749 [9629,1]
102 napoletana 4.03269932749 [4780,1]
103 smoki 2.91875597519 [724,1][725,1][1314,1][2059,1][4195,1][4468,1][4776,1][5589,1][7156,1][8048,1][9339,1][10085,1][10333,1]
104 pea-bread 4.03269932749 [263,1]
105 bloomer 3.73166933183 [1046,1][4024,1]
106 lasagn 2.65248808578 [715,1][1903,1][2035,1][2277,1][2419,1][2763,1][3039,1][3129,1][3533,1][4179,1][4334,1][5699,1][6347,1][6578,1][7030,1][7797,1][7902,1][7938,1][9410,1][9442,1][9833,1][10207,1][10327,1][10491,1]
107 golden 3.18760128748 [255,1][686,1][3185,1][6428,1][8334,1][9990,1][10206,1]
108 bessara 4.03269932749 [7162,1]
109 straw 2.95351808144 [1694,1][1858,1][2677,1][4049,1][4483,1][6236,1][6439,1][6806,1][7343,1][8613,1][10117,1][10608,1]
110 mujaddarah 4.03269932749 [9160,1]
111 tatin 2.37948681372 [290,1][1082,1][1261,1][1361,1][1440,1][1959,1][2187,1][2191,1][2301,1][2326,1][2452,1][2600,1][2760,1][2829,1][3144,1][3518,1][3651,1][4090,1][4223,1][4330,1][4524,1][4583,1][5168,1][5358,1][5472,1][5867,1][5981,1][6283,1][6381,1][6804,1][7072,1][7179,1][7333,1][7397,1][7803,1][7974,1][8403,1][8470,1][8588,1][9602,1][9687,1][9879,1][10190,1][10215,1][10386,1]
112 koji 4.03269932749 [158,1]
113 homemad 2.16346760776 [8,1][27,1][47,1][316,1][340,1][479,1][509,1][573,1][606,1][758,1][895,1][1061,1][1105,1][1239,1][1330,1][1412,1][1480,1][1498,1][1521,1][1557,1][2009,1][2077,1][2143,1][2364,1][2521,1][2537,1][2642,1][2674,1][2687,1][2746,1][2749,1][2809,1][2921,1][3006,1][3266,1][3478,1][3602,1][3818,1][3950,1][4093,1][4213,1][4365,1][4367,1][4379,1][4692,1][4730,1][4830,1][5580,1][5625,1][5675,1][5763,1][6109,1][6129,1][6484,1][6561,1][6763,1][7082,1][7111,1][7220,1][7303,1][7418,1][7670,1][8547,1][8598,1][8780,1][9041,1][9102,1][9370,1][9402,1][9678,1][9927,1][10058,1][10680,1][10706,1]
114 pyramid 3.55557807277 [503,1][2880,1][9261,1]
115 cholent 4.03269932749 [9640,1]
116 catalan-styl 4.03269932749 [1226,1]
117 total 4.03269932749 [9229,1]
118 chilli-crust 3.73166933183 [5602,1][6939,1]
119 cheescak 4.03269932749 [3694,1]
120 plot 4.03269932749 [308,1]
121 geisha 4.03269932749 [6927,1]
122 ganach 3.55557807277 [7269,1][8091,1][9724,1]
123 pepperpot 3.73166933183 [5021,1][7909,1]
124 blueberri 2.24030763799 [187,1][370,1][689,1][795,1][816,1][822,1][894,1][1120,1][1241,1][1400,1][1425,1][1792,1][1864,1][2263,1][2317,1][2451,1][2467,1][2751,1][2892,2][3106,1][3617,1][3688,1][3836,1][4278,1][4283,2][4300,1][4500,1][4706,1][4869,1][5281,1][5630,1][5692,1][5855,1][5913,3][5965,1][6048,1][6389,1][6513,1][6590,1][6750,1][6901,1][6980,1][7140,1][7142,1][7280,1][7394,1][7458,1][7673,1][7898,1][7980,1][8025,1][8311,1][8592,1][8789,1][8804,1][9010,1][9386,1][10170,1][10185,1][10234,1][10695,1][10704,1]
125 calv 3.25454807711 [317,1][2186,1][4644,1][4925,1][6806,1][8777,1]
126 foster 4.03269932749 [6547,1]
127 music 4.03269932749 [1007,1]
128 mitzuna 4.03269932749 [3857,1]
129 centr 4.03269932749 [2955,1]
130 cottag 2.91875597519 [288,1][494,1][783,1][1271,1][3606,1][5352,1][5763,1][6137,1][6532,1][7645,1][7717,1][9185,1][10331,1]
131 parkin 2.88657129181 [414,1][2443,1][2631,1][5060,1][5937,1][6487,1][6859,1][7016,1][7217,1][9379,1][9409,1][9964,1][9990,1][10371,1]
132 extravag 4.03269932749 [520,1]
133 mouss 2.16346760776 [632,1][734,1][802,1][975,1][1041,1][1083,1][1175,1][1217,1][1322,1][1351,1][1710,1][1812,1][1966,1][1984,1][2019,1][2197,1][2268,1][2291,1][2391,1][2504,1][2570,1][2750,1][2805,1][3233,1][3318,1][3398,1][3399,1][3455,1][3519,1][3537,1][3695,1][3724,1][3880,1][3992,1][4005,1][4153,1][4324,1][4387,1][4469,1][5378,1][5434,1][5440,1][5580,1][5665,1][5674,1][5734,1][5868,1][6010,1][6204,1][6211,1][6300,1][6447,1][6549,1][6867,1][6935,1][6945,1][7405,1][7502,1][7647,1][7964,1][8010,1][8210,1][9013,1][9276,1][9344,1][9398,1][9618,1][9619,1][9723,1][10167,1][10380,1][10475,1][10522,1][10652,1]
134 calf 3.33372932316 [3842,1][6368,1][8687,1][8692,1][10154,1]
135 gravad 3.43063933616 [1857,1][2559,1][7107,1][9041,1]
136 dunde 4.03269932749 [600,1]
137 panko-co 4.03269932749 [6003,1]
138 pimms-soak 4.03269932749 [6639,1]
139 biegnet 4.03269932749 [2508,1]
140 georgian 3.73166933183 [3635,1][9270,1]
141 berkswel 4.03269932749 [361,1]
142 melba 3.07845681805 [818,1][1495,1][2511,1][5991,1][6110,1][8034,1][8634,1][9861,1][10427,1]
143 glass 3.33372932316 [1700,1][3805,1][4141,1][10155,1][10566,1]
144 warm 1.98737634871 [450,1][582,1][631,1][645,1][676,1][735,1][872,1][873,1][1008,1][1050,1][1072,1][1432,1][1506,1][1686,1][2027,1][2150,1][2177,1][2336,1][2338,1][2347,1][2843,1][2855,1][2869,1][2986,1][3010,1][3121,1][3137,1][3231,1][3292,1][3492,1][3561,1][3588,1][3800,1][3895,1][3937,1][4140,1][4205,1][4418,1][4500,1][4576,1][4714,1][4715,1][4909,1][4935,1][5208,1][5378,1][5430,1][5543,1][5585,1][5703,1][5814,1][5966,1][6048,1][6086,1][6189,1][6195,1][6297,1][6514,1][6689,1][6853,1][6923,1][6972,1][7144,1][7192,1][7241,1][7246,1][7258,1][7328,1][7344,1][7350,1][7414,1][7462,1][7541,1][7903,1][7959,1][8041,1][8056,1][8083,1][8413,1][8424,1][8440,1][8457,1][8716,1][8746,1][8756,1][8842,1][8896,1][8999,1][9029,1][9091,1][9137,1][9194,1][9289,1][9309,1][9504,1][9508,1][9557,1][9593,1][9603,1][9680,1][9736,1][9802,1][9825,1][9834,1][10111,1][10193,1][10212,1][10335,1][10467,1][10562,1][10723,1]
145 pecan 2.46449760343 [1189,1][1424,1][1508,1][1573,1][2310,2][2800,1][3264,1][3355,1][3834,1][4413,1][4867,1][5586,1][5782,1][5818,1][6058,1][6062,1][6120,1][6231,1][6331,1][6448,1][6490,1][6590,1][6934,1][6973,1][7589,1][7769,1][8036,1][8103,1][8107,1][8401,1][8559,1][9425,1][9647,1][10311,1][10616,1][10653,1][10695,1]
146 indian-sp 3.73166933183 [871,1][897,1]
147 aux 4.03269932749 [10645,1]
148 bearnais 3.73166933183 [8405,1][10153,1]
149 hole 2.85660806844 [1300,1][1439,1][1731,1][2173,1][2961,1][3153,1][5191,1][5291,1][6068,1][6856,1][7208,1][7393,1][8131,1][8333,1][8730,1]
150 shoot 4.03269932749 [5398,1]
151 duckl 3.55557807277 [2534,1][2938,1][9682,1]
152 roux/th 4.03269932749 [2123,1]
153 g 4.03269932749 [9081,1]
154 jamaican-styl 4.03269932749 [7744,1]
155 pot-roast 2.91875597519 [205,1][1234,1][2256,1][4029,1][5185,1][5284,1][5696,1][6681,1][7313,1][9500,1][9658,1][9787,1][10465,1]
156 blade 3.73166933183 [6669,1][9920,1]
157 mini-tiramisu 4.03269932749 [7404,1]
158 mu 4.03269932749 [6082,1]
159 cacciator 4.03269932749 [4916,1]
160 cevich 3.07845681805 [113,1][268,1][332,1][695,1][3597,1][5076,1][9634,1][10366,1][10453,1]
161 sizzler 4.03269932749 [6199,1]
162 root 2.88657129181 [748,1][1530,1][3342,1][3367,1][4798,1][5641,1][5843,1][6535,1][6705,1][7224,1][7780,1][8777,1][8788,1][10615,1]
163 saturday 4.03269932749 [5568,1]
164 coriander-marin 4.03269932749 [9495,1]
165 vodka 2.88657129181 [1209,1][2603,1][2610,1][3086,1][3203,1][3516,1][4083,1][6751,1][8314,1][8434,1][9258,1][10032,1][10134,1][10367,1]
166 omelett 2.61772597952 [130,1][327,1][423,1][671,1][1154,1][1354,1][1775,1][2109,1][2894,1][2899,1][4562,1][4969,1][5137,1][5461,1][5658,1][5903,1][6601,1][6750,1][7389,1][7445,1][7628,1][8139,1][8415,1][8516,1][9390,1][10166,1]
167 kentish 4.03269932749 [7741,1]
168 bennett 3.55557807277 [1925,1][2109,1][7445,1]
169 infus 4.03269932749 [6681,1]
170 gallina 4.03269932749 [8778,1]
171 honey 1.83679967508 [26,1][33,1][176,1][335,1][386,1][395,1][475,1][492,1][531,1][560,1][773,1][789,1][827,1][922,1][956,1][1003,1][1041,1][1048,1][1131,1][1344,1][1505,1][1530,1][1541,1][1644,1][1668,1][1716,1][1992,1][2016,1][2040,1][2086,1][2107,1][2130,1][2191,1][2324,1][2357,1][2532,1][2619,1][2644,1][2813,1][2833,1][2865,1][3021,1][3091,1][3219,1][3340,1][3358,1][3371,1][3418,1][3424,1][3457,1][3581,1][3592,1][3674,1][3870,1][3886,1][3909,1][4005,1][4099,1][4295,1][4353,1][4406,1][4572,1][4687,1][4701,1][4737,1][4791,1][4836,1][4910,1][4962,1][5049,1][5141,1][5166,1][5235,1][5270,1][5277,1][5406,1][5512,1][5543,1][5651,1][5715,1][5838,1][5849,1][6009,1][6154,1][6284,1][6323,1][6359,1][6383,1][6398,2][6527,1][6699,1][6712,1][6743,1][6826,1][6839,1][6864,1][6885,1][6912,1][6915,1][6986,1][7017,1][7142,1][7235,1][7258,1][7433,1][7443,1][7485,1][7552,1][7577,1][7597,1][7671,1][7699,1][7716,1][7779,1][7790,1][7802,2][7804,1][7968,1][7969,1][8009,1][8086,1][8118,1][8147,1][8329,1][8551,1][8688,1][8707,1][8776,1][8812,1][8814,1][8926,1][8977,1][8995,1][9123,1][9428,1][9449,1][9452,1][9454,1][9475,1][9492,1][9519,1][9582,1][9654,1][9782,1][9887,1][9916,1][10158,1][10192,1][10203,1][10232,1][10321,1][10335,1][10355,1][10497,1][10524,1][10653,1][10727,1]
172 beansprout 3.73166933183 [6123,1][10287,1]
173 pizzett 4.03269932749 [218,1]
